SPM (Spatial Population Model)
Call: ..\..\Build\windows\spm -p -q -g 0 -o profile.dat 
Date: Wed Apr 22 15:16:31 2020
v2.0.2-2020-04-21 (rev. 2020-04-21 11:34:49 UTC). Copyright (c) 2008-2020, NIWA
User name: alist
Machine name: HP1040 (Windows_NT, PID=6968)

[mature-2002]
report.type: observation
label: mature-2002
type: proportions_by_category
year: 2002
time_step: one
min_age: 1
max_age: 30
age_plus_group: true
area age observed expected residual errorvalue processerror totalerror score
r1-c7 immature+mature 2 0 0.00280517 -0.00280517 285 50 42.5373 0
r1-c7 immature+mature 3 0 0.00613713 -0.00613713 285 50 42.5373 0
r1-c7 immature+mature 4 0.02873 0.0146872 0.0140428 285 50 42.5373 5.26731
r1-c7 immature+mature 5 0.06576 0.0341599 0.0316001 285 50 42.5373 10.9885
r1-c7 immature+mature 6 0.06104 0.0706531 -0.00961308 285 50 42.5373 8.18952
r1-c7 immature+mature 7 0.02335 0.117346 -0.093996 285 50 42.5373 2.12532
r1-c7 immature+mature 8 0.01717 0.149091 -0.131921 285 50 42.5373 1.30092
r1-c7 immature+mature 9 0.01484 0.154046 -0.139206 285 50 42.5373 1.07253
r1-c7 immature+mature 10 0.01094 0.141383 -0.130443 285 50 42.5373 0.788894
r1-c7 immature+mature 11 0.02067 0.119566 -0.0988962 285 50 42.5373 1.82119
r1-c7 immature+mature 12 0.02517 0.0905009 -0.0653309 285 50 42.5373 2.60362
r1-c7 immature+mature 13 0.02609 0.0564797 -0.0303897 285 50 42.5373 3.23964
r1-c7 immature+mature 14 0.04848 0.027216 0.021264 285 50 42.5373 8.18341
r1-c7 immature+mature 15 0.07182 0.0104957 0.0613243 285 50 42.5373 15.7824
r1-c7 immature+mature 16 0.07589 0.00356364 0.0723264 285 50 42.5373 20.2826
r1-c7 immature+mature 17 0.08842 0.0011443 0.0872757 285 50 42.5373 28.2989
r1-c7 immature+mature 18 0.07492 0.000359637 0.0745604 285 50 42.5373 27.3048
r1-c7 immature+mature 19 0.06051 0.000112147 0.0603979 285 50 42.5373 24.6952
r1-c7 immature+mature 20 0.05755 3.48734e-05 0.0575151 285 50 42.5373 26.2701
r1-c7 immature+mature 21 0.04153 1.08335e-05 0.0415192 285 50 42.5373 20.6859
r1-c7 immature+mature 22 0.03166 3.36428e-06 0.0316566 285 50 42.5373 17.1547
r1-c7 immature+mature 23 0.02661 1.04463e-06 0.026609 285 50 42.5373 15.6498
r1-c7 immature+mature 24 0.02158 6.82182e-19 0.02158 285 50 42.5373 23.8542
r1-c7 immature+mature 25 0.01238 5.99079e-19 0.01238 285 50 42.5373 13.5838
r1-c7 immature+mature 26 0.01047 5.2611e-19 0.01047 285 50 42.5373 11.4678
r1-c7 immature+mature 27 0.007 4.6201e-19 0.007 285 50 42.5373 7.64042
r1-c7 immature+mature 28 0.01366 4.05709e-19 0.01366 285 50 42.5373 15.0053
r1-c7 immature+mature 29 0.02056 3.56262e-19 0.02056 285 50 42.5373 22.7098
r1-c7 immature+mature 30 0.03853 2.56635e-18 0.03853 285 50 42.5373 43.0354
r2-c5 immature+mature 1 0 0.000149504 -0.000149504 470 50 45.1923 0
r2-c5 immature+mature 2 0 0.00255328 -0.00255328 470 50 45.1923 0
r2-c5 immature+mature 3 0 0.00600068 -0.00600068 470 50 45.1923 0
r2-c5 immature+mature 4 0.00049 0.0147 -0.01421 470 50 45.1923 0.0810636
r2-c5 immature+mature 5 0.00268 0.0342795 -0.0315995 470 50 45.1923 0.350044
r2-c5 immature+mature 6 0.00502 0.0708112 -0.0657912 470 50 45.1923 0.507993
r2-c5 immature+mature 7 0.01544 0.117471 -0.102031 470 50 45.1923 1.39805
r2-c5 immature+mature 8 0.01701 0.149151 -0.132141 470 50 45.1923 1.38309
r2-c5 immature+mature 9 0.0275 0.154059 -0.126559 470 50 45.1923 2.44529
r2-c5 immature+mature 10 0.03124 0.141376 -0.110136 470 50 45.1923 2.98657
r2-c5 immature+mature 11 0.05676 0.119553 -0.0627934 470 50 45.1923 6.72179
r2-c5 immature+mature 12 0.06879 0.0904892 -0.0216992 470 50 45.1923 9.39898
r2-c5 immature+mature 13 0.0759 0.0564719 0.0194281 470 50 45.1923 12.2154
r2-c5 immature+mature 14 0.09116 0.0272121 0.0639479 470 50 45.1923 18.2078
r2-c5 immature+mature 15 0.1181 0.0104943 0.107606 470 50 45.1923 29.6942
r2-c5 immature+mature 16 0.09433 0.00356313 0.0907669 470 50 45.1923 27.6126
r2-c5 immature+mature 17 0.07466 0.00114414 0.0735159 470 50 45.1923 25.1337
r2-c5 immature+mature 18 0.06785 0.000359585 0.0674904 470 50 45.1923 26.1931
r2-c5 immature+mature 19 0.04769 0.000112131 0.0475779 470 50 45.1923 20.4446
r2-c5 immature+mature 20 0.03753 3.48684e-05 0.0374951 470 50 45.1923 17.84
r2-c5 immature+mature 21 0.03391 1.0832e-05 0.0338992 470 50 45.1923 17.8285
r2-c5 immature+mature 22 0.02333 3.3638e-06 0.0233266 470 50 45.1923 13.3111
r2-c5 immature+mature 23 0.02371 1.04448e-06 0.023709 470 50 45.1923 14.7887
r2-c5 immature+mature 24 0.01703 1.91275e-20 0.01703 470 50 45.1923 19.9475
r2-c5 immature+mature 25 0.0138 1.68856e-20 0.0138 470 50 45.1923 16.1191
r2-c5 immature+mature 26 0.00967 1.48265e-20 0.00967 470 50 45.1923 11.2505
r2-c5 immature+mature 27 0.00488 1.30188e-20 0.00488 470 50 45.1923 5.64771
r2-c5 immature+mature 28 0.01243 1.14317e-20 0.01243 470 50 45.1923 14.5006
r2-c5 immature+mature 29 0.00692 1.00381e-20 0.00692 470 50 45.1923 8.02751
r2-c5 immature+mature 30 0.02193 7.23303e-20 0.02193 470 50 45.1923 25.7854
r2-c6 immature+mature 1 0 0.00211312 -0.00211312 694 50 46.6398 0
r2-c6 immature+mature 2 0 0.00345848 -0.00345848 694 50 46.6398 0
r2-c6 immature+mature 3 0 0.00613751 -0.00613751 694 50 46.6398 0
r2-c6 immature+mature 4 0.01848 0.0149265 0.00355345 694 50 46.6398 3.57192
r2-c6 immature+mature 5 0.04249 0.0347535 0.00773653 694 50 46.6398 7.3339
r2-c6 immature+mature 6 0.04868 0.0715398 -0.0228598 694 50 46.6398 6.9449
r2-c6 immature+mature 7 0.0239 0.117946 -0.0940457 694 50 46.6398 2.43532
r2-c6 immature+mature 8 0.02329 0.148828 -0.125538 694 50 46.6398 2.10807
r2-c6 immature+mature 9 0.02448 0.153145 -0.128665 694 50 46.6398 2.20855
r2-c6 immature+mature 10 0.0224 0.140302 -0.117902 694 50 46.6398 2.07136
r2-c6 immature+mature 11 0.04085 0.118569 -0.0777195 694 50 46.6398 4.66995
r2-c6 immature+mature 12 0.0505 0.0897238 -0.0392238 694 50 46.6398 6.72357
r2-c6 immature+mature 13 0.05967 0.0559898 0.00368023 694 50 46.6398 9.54823
r2-c6 immature+mature 14 0.06706 0.026979 0.040081 694 50 46.6398 13.2537
r2-c6 immature+mature 15 0.09308 0.0104043 0.0826757 694 50 46.6398 23.5246
r2-c6 immature+mature 16 0.08453 0.00353257 0.0809974 694 50 46.6398 25.3498
r2-c6 immature+mature 17 0.06968 0.00113432 0.0685457 694 50 46.6398 24.1539
r2-c6 immature+mature 18 0.06588 0.0003565 0.0655235 694 50 46.6398 26.2779
r2-c6 immature+mature 19 0.0461 0.000111169 0.0459888 694 50 46.6398 20.4115
r2-c6 immature+mature 20 0.03926 3.45692e-05 0.0392254 694 50 46.6398 19.3529
r2-c6 immature+mature 21 0.03447 1.0739e-05 0.0344593 694 50 46.6398 18.7576
r2-c6 immature+mature 22 0.02442 3.33494e-06 0.0244167 694 50 46.6398 14.4281
r2-c6 immature+mature 23 0.02573 1.03551e-06 0.025729 694 50 46.6398 16.6343
r2-c6 immature+mature 24 0.01732 1.21926e-16 0.01732 694 50 46.6398 20.9514
r2-c6 immature+mature 25 0.01516 1.07053e-16 0.01516 694 50 46.6398 18.3045
r2-c6 immature+mature 26 0.01085 9.40061e-17 0.01085 694 50 46.6398 13.0475
r2-c6 immature+mature 27 0.00586 8.25486e-17 0.00586 694 50 46.6398 7.00868
r2-c6 immature+mature 28 0.01106 7.24868e-17 0.01106 694 50 46.6398 13.3028
r2-c6 immature+mature 29 0.00705 6.36511e-17 0.00705 694 50 46.6398 8.44359
r2-c6 immature+mature 30 0.02571 4.58495e-16 0.02571 694 50 46.6398 31.2991
r2-c7 immature+mature 1 0 1 -1 126 50 35.7955 0
r2-c7 immature+mature 2 0 9.82025e-15 -9.82025e-15 126 50 35.7955 0
r2-c7 immature+mature 3 0 1.25216e-14 -1.25216e-14 126 50 35.7955 0
r2-c7 immature+mature 4 0 3.00698e-14 -3.00698e-14 126 50 35.7955 0
r2-c7 immature+mature 5 0.03691 6.96402e-14 0.03691 126 50 35.7955 34.5424
r2-c7 immature+mature 6 0.01678 1.42381e-13 0.01678 126 50 35.7955 15.513
r2-c7 immature+mature 7 0.00671 2.32244e-13 0.00671 126 50 35.7955 6.15127
r2-c7 immature+mature 8 0.00671 2.90081e-13 0.00671 126 50 35.7955 6.15057
r2-c7 immature+mature 9 0.00671 2.96981e-13 0.00671 126 50 35.7955 6.15048
r2-c7 immature+mature 10 0.0123 2.72402e-13 0.0123 126 50 35.7955 11.3296
r2-c7 immature+mature 11 0.03052 2.32582e-13 0.03052 126 50 35.7955 28.457
r2-c7 immature+mature 12 0.04992 1.8126e-13 0.04992 126 50 35.7955 46.9877
r2-c7 immature+mature 13 0.0775 1.2133e-13 0.0775 126 50 35.7955 73.6863
r2-c7 immature+mature 14 0.09013 6.70853e-14 0.09013 126 50 35.7955 86.0242
r2-c7 immature+mature 15 0.13088 3.25558e-14 0.13088 126 50 35.7955 126.16
r2-c7 immature+mature 16 0.11555 1.61417e-14 0.11555 126 50 35.7955 111.011
r2-c7 immature+mature 17 0.08419 9.44986e-15 0.08419 126 50 35.7955 80.2266
r2-c7 immature+mature 18 0.0825 6.69972e-15 0.0825 126 50 35.7955 78.5772
r2-c7 immature+mature 19 0.04655 5.37206e-15 0.04655 126 50 35.7955 43.767
r2-c7 immature+mature 20 0.0413 4.5594e-15 0.0413 126 50 35.7955 38.7383
r2-c7 immature+mature 21 0.03297 3.95661e-15 0.03297 126 50 35.7955 30.7961
r2-c7 immature+mature 22 0.02568 3.46109e-15 0.02568 126 50 35.7955 23.8876
r2-c7 immature+mature 23 0.01893 3.03589e-15 0.01893 126 50 35.7955 17.5321
r2-c7 immature+mature 24 0.02844 2.66478e-15 0.02844 126 50 35.7955 26.4982
r2-c7 immature+mature 25 0.01225 2.34019e-15 0.01225 126 50 35.7955 11.289
r2-c7 immature+mature 26 0.00823 2.05521e-15 0.00823 126 50 35.7955 7.5586
r2-c7 immature+mature 27 0.00336 1.80485e-15 0.00336 126 50 35.7955 3.0715
r2-c7 immature+mature 28 0.00587 1.58492e-15 0.00587 126 50 35.7955 5.37939
r2-c7 immature+mature 29 0.0063 1.39177e-15 0.0063 126 50 35.7955 5.77581
r2-c7 immature+mature 30 0.0228 1.00256e-14 0.0228 126 50 35.7955 21.1704
r3-c5 immature+mature 1 0 0.000975053 -0.000975053 751 50 46.8789 0
r3-c5 immature+mature 2 0 6.83394e-06 -6.83394e-06 751 50 46.8789 0
r3-c5 immature+mature 3 0 9.34092e-06 -9.34092e-06 751 50 46.8789 0
r3-c5 immature+mature 4 0.00051 2.23488e-05 0.000487651 751 50 46.8789 0.242692
r3-c5 immature+mature 5 0.00147 5.17191e-05 0.00141828 751 50 46.8789 0.644143
r3-c5 immature+mature 6 0.00185 0.000199903 0.0016501 751 50 46.8789 0.694584
r3-c5 immature+mature 7 0.00523 0.000546272 0.00468373 751 50 46.8789 1.7447
r3-c5 immature+mature 8 0.00624 0.00153522 0.00470478 751 50 46.8789 1.78841
r3-c5 immature+mature 9 0.01896 0.00404995 0.0149101 751 50 46.8789 4.85365
r3-c5 immature+mature 10 0.01959 0.0100875 0.00950254 751 50 46.8789 4.18887
r3-c5 immature+mature 11 0.03746 0.0235977 0.0138623 751 50 46.8789 7.05956
r3-c5 immature+mature 12 0.04913 0.0491736 -4.36268e-05 751 50 46.8789 7.92841
r3-c5 immature+mature 13 0.05773 0.0822153 -0.0244853 751 50 46.8789 8.19696
r3-c5 immature+mature 14 0.07878 0.101309 -0.0225286 751 50 46.8789 11.1822
r3-c5 immature+mature 15 0.10541 0.0966801 0.00872988 751 50 46.8789 16.2331
r3-c5 immature+mature 16 0.10173 0.0824721 0.0192579 751 50 46.8789 16.2983
r3-c5 immature+mature 17 0.08562 0.0694474 0.0161726 751 50 46.8789 13.9043
r3-c5 immature+mature 18 0.08343 0.059369 0.024061 751 50 46.8789 14.09
r3-c5 immature+mature 19 0.06062 0.0514323 0.00918774 751 50 46.8789 10.0297
r3-c5 immature+mature 20 0.05015 0.0448862 0.0052638 751 50 46.8789 8.33686
r3-c5 immature+mature 21 0.04363 0.0393098 0.00432019 751 50 46.8789 7.35463
r3-c5 immature+mature 22 0.03261 0.0344786 -0.00186857 751 50 46.8789 5.45292
r3-c5 immature+mature 23 0.03368 0.0302605 0.00341948 751 50 46.8789 5.86444
r3-c5 immature+mature 24 0.02216 0.0265664 -0.00440645 751 50 46.8789 3.78591
r3-c5 immature+mature 25 0.01947 0.0233247 -0.00385468 751 50 46.8789 3.39588
r3-c5 immature+mature 26 0.01404 0.0204802 -0.00644019 751 50 46.8789 2.45537
r3-c5 immature+mature 27 0.00821 0.0179831 -0.00977306 751 50 46.8789 1.42799
r3-c5 immature+mature 28 0.01473 0.0157906 -0.0010606 751 50 46.8789 2.76679
r3-c5 immature+mature 29 0.01079 0.0138655 -0.00307553 751 50 46.8789 2.04353
r3-c5 immature+mature 30 0.03582 0.0998742 -0.0640542 751 50 46.8789 4.28697
r3-c6 immature+mature 1 0 0.0098238 -0.0098238 752 50 46.8828 0
r3-c6 immature+mature 2 0 1.12558e-16 -1.12558e-16 752 50 46.8828 0
r3-c6 immature+mature 3 0 1.21799e-16 -1.21799e-16 752 50 46.8828 0
r3-c6 immature+mature 4 0.00076 2.923e-16 0.00076 752 50 46.8828 0.907632
r3-c6 immature+mature 5 0.00198 6.76434e-16 0.00198 752 50 46.8828 2.36873
r3-c6 immature+mature 6 0.00262 0.000105142 0.00251486 752 50 46.8828 1.066
r3-c6 immature+mature 7 0.00363 0.00039741 0.00323259 752 50 46.8828 1.25645
r3-c6 immature+mature 8 0.00407 0.00139783 0.00267217 752 50 46.8828 1.17152
r3-c6 immature+mature 9 0.0081 0.00404367 0.00405633 752 50 46.8828 1.9745
r3-c6 immature+mature 10 0.01797 0.0104194 0.00755059 752 50 46.8828 3.78685
r3-c6 immature+mature 11 0.03289 0.0246404 0.00824962 752 50 46.8828 6.02513
r3-c6 immature+mature 12 0.0356 0.0513568 -0.0157568 752 50 46.8828 5.36563
r3-c6 immature+mature 13 0.05477 0.0851262 -0.0303562 752 50 46.8828 7.6025
r3-c6 immature+mature 14 0.08054 0.102916 -0.0223756 752 50 46.8828 11.4321
r3-c6 immature+mature 15 0.10603 0.0958505 0.0101795 752 50 46.8828 16.3948
r3-c6 immature+mature 16 0.10072 0.080412 0.020308 752 50 46.8828 16.2227
r3-c6 immature+mature 17 0.0889 0.0673722 0.0215278 752 50 46.8828 14.6769
r3-c6 immature+mature 18 0.08049 0.0576476 0.0228424 752 50 46.8828 13.6104
r3-c6 immature+mature 19 0.06088 0.0500494 0.0108306 752 50 46.8828 10.1594
r3-c6 immature+mature 20 0.05597 0.043758 0.012212 752 50 46.8828 9.55111
r3-c6 immature+mature 21 0.04851 0.0383683 0.0101417 752 50 46.8828 8.37596
r3-c6 immature+mature 22 0.03571 0.0336786 0.00203142 752 50 46.8828 6.09138
r3-c6 immature+mature 23 0.03708 0.0295724 0.00750763 752 50 46.8828 6.58656
r3-c6 immature+mature 24 0.02744 0.0259699 0.00147008 752 50 46.8828 4.84276
r3-c6 immature+mature 25 0.02052 0.0228049 -0.00228488 752 50 46.8828 3.62166
r3-c6 immature+mature 26 0.01806 0.020026 -0.00196604 752 50 46.8828 3.25424
r3-c6 immature+mature 27 0.00802 0.0175855 -0.0095655 752 50 46.8828 1.40145
r3-c6 immature+mature 28 0.01677 0.0154422 0.00132784 752 50 46.8828 3.20413
r3-c6 immature+mature 29 0.01175 0.0135599 -0.00180993 752 50 46.8828 2.25137
r3-c6 immature+mature 30 0.03989 0.0976764 -0.0577864 752 50 46.8828 4.92687
r4-c3 immature+mature 1 0 0.00030923 -0.00030923 130 50 36.1111 0
r4-c3 immature+mature 2 0 0 0 130 50 36.1111 0
r4-c3 immature+mature 3 0 2.92074e-24 -2.92074e-24 130 50 36.1111 0
r4-c3 immature+mature 4 0 6.51279e-24 -6.51279e-24 130 50 36.1111 0
r4-c3 immature+mature 5 0.00196 1.47249e-23 0.00196 130 50 36.1111 1.80488
r4-c3 immature+mature 6 0.00589 4.79785e-05 0.00584202 130 50 36.1111 2.02625
r4-c3 immature+mature 7 0.00992 0.000230962 0.00968904 130 50 36.1111 2.88335
r4-c3 immature+mature 8 0.00595 0.000829445 0.00512056 130 50 36.1111 1.43486
r4-c3 immature+mature 9 0.02021 0.00242232 0.0177877 130 50 36.1111 4.3064
r4-c3 immature+mature 10 0.01633 0.00628804 0.010042 130 50 36.1111 2.87538
r4-c3 immature+mature 11 0.00983 0.0150536 -0.00522356 130 50 36.1111 1.37372
r4-c3 immature+mature 12 0.03551 0.0323122 0.00319782 130 50 36.1111 4.54493
r4-c3 immature+mature 13 0.02743 0.0573868 -0.0299568 130 50 36.1111 2.82689
r4-c3 immature+mature 14 0.04295 0.0790353 -0.0360853 130 50 36.1111 4.25731
r4-c3 immature+mature 15 0.0729 0.0871656 -0.0142656 130 50 36.1111 7.77316
r4-c3 immature+mature 16 0.08684 0.0842466 0.00259345 130 50 36.1111 9.72325
r4-c3 immature+mature 17 0.07363 0.0766135 -0.00298345 130 50 36.1111 8.21089
r4-c3 immature+mature 18 0.09007 0.0680097 0.0220603 130 50 36.1111 10.8609
r4-c3 immature+mature 19 0.06652 0.0598602 0.00665985 130 50 36.1111 7.85832
r4-c3 immature+mature 20 0.06182 0.0525514 0.00926865 130 50 36.1111 7.49449
r4-c3 immature+mature 21 0.0605 0.0461098 0.0143902 130 50 36.1111 7.59199
r4-c3 immature+mature 22 0.04264 0.0404601 0.00217995 130 50 36.1111 5.25178
r4-c3 immature+mature 23 0.0561 0.0355088 0.0205912 130 50 36.1111 7.47929
r4-c3 immature+mature 24 0.04129 0.0311691 0.0101209 130 50 36.1111 5.44977
r4-c3 immature+mature 25 0.03402 0.0273626 0.00665738 130 50 36.1111 4.53354
r4-c3 immature+mature 26 0.02901 0.0240232 0.00498683 130 50 36.1111 3.927
r4-c3 immature+mature 27 0.00652 0.0210925 -0.0145725 130 50 36.1111 0.813708
r4-c3 immature+mature 28 0.0191 0.0185201 0.00057992 130 50 36.1111 2.65332
r4-c3 immature+mature 29 0.0291 0.0162618 0.0128382 130 50 36.1111 4.35063
r4-c3 immature+mature 30 0.05394 0.117129 -0.0631894 130 50 36.1111 4.82263
r4-c4 immature+mature 1 0 0.000365045 -0.000365045 322 50 43.2796 0
r4-c4 immature+mature 2 0 0 0 322 50 43.2796 0
r4-c4 immature+mature 3 0 3.77185e-23 -3.77185e-23 322 50 43.2796 0
r4-c4 immature+mature 4 0.00156 8.65157e-23 0.00156 322 50 43.2796 1.72154
r4-c4 immature+mature 5 0.00327 1.97508e-22 0.00327 322 50 43.2796 3.61643
r4-c4 immature+mature 6 0.00209 5.27317e-05 0.00203727 322 50 43.2796 0.84524
r4-c4 immature+mature 7 0.0053 0.000248899 0.0050511 322 50 43.2796 1.81019
r4-c4 immature+mature 8 0.00574 0.000889107 0.00485089 322 50 43.2796 1.64734
r4-c4 immature+mature 9 0.00578 0.00259462 0.00318538 322 50 43.2796 1.3912
r4-c4 immature+mature 10 0.01883 0.00673209 0.0120979 322 50 43.2796 4.00874
r4-c4 immature+mature 11 0.02814 0.0160977 0.0120423 322 50 43.2796 5.13552
r4-c4 immature+mature 12 0.02431 0.0344469 -0.0101369 322 50 43.2796 3.56682
r4-c4 immature+mature 13 0.03683 0.0607315 -0.0239015 322 50 43.2796 4.81813
r4-c4 immature+mature 14 0.04382 0.0824787 -0.0386587 322 50 43.2796 5.33199
r4-c4 immature+mature 15 0.07747 0.0892112 -0.0117412 322 50 43.2796 10.3552
r4-c4 immature+mature 16 0.08773 0.0845867 0.00314335 322 50 43.2796 12.2551
r4-c4 immature+mature 17 0.07663 0.0758594 0.000770573 322 50 43.2796 10.756
r4-c4 immature+mature 18 0.0796 0.0668094 0.0127906 322 50 43.2796 11.6998
r4-c4 immature+mature 19 0.06943 0.0585857 0.0108443 322 50 43.2796 10.3236
r4-c4 immature+mature 20 0.07489 0.0513576 0.0235324 322 50 43.2796 11.7258
r4-c4 immature+mature 21 0.06368 0.0450425 0.0186375 322 50 43.2796 10.0381
r4-c4 immature+mature 22 0.0391 0.0395213 -0.00042134 322 50 43.2796 5.8961
r4-c4 immature+mature 23 0.05499 0.0346872 0.0203028 322 50 43.2796 9.07085
r4-c4 immature+mature 24 0.03328 0.0304504 0.00282964 322 50 43.2796 5.2728
r4-c4 immature+mature 25 0.03543 0.0267334 0.00869661 322 50 43.2796 5.86215
r4-c4 immature+mature 26 0.02433 0.0234718 0.000858156 322 50 43.2796 3.97408
r4-c4 immature+mature 27 0.01115 0.0206091 -0.00945912 322 50 43.2796 1.75206
r4-c4 immature+mature 28 0.02591 0.018096 0.00781397 322 50 43.2796 4.55497
r4-c4 immature+mature 29 0.01998 0.0158896 0.00409037 322 50 43.2796 3.53065
r4-c4 immature+mature 30 0.05073 0.114451 -0.0637212 322 50 43.2796 5.64012
r4-c5 immature+mature 1 0 0.00129543 -0.00129543 217 50 40.6367 0
r4-c5 immature+mature 2 0 0 0 217 50 40.6367 0
r4-c5 immature+mature 3 0 4.47145e-21 -4.47145e-21 217 50 40.6367 0
r4-c5 immature+mature 4 0.00154 1.04999e-20 0.00154 217 50 40.6367 1.59545
r4-c5 immature+mature 5 0 2.41791e-20 -2.41791e-20 217 50 40.6367 0
r4-c5 immature+mature 6 0 6.03133e-05 -6.03133e-05 217 50 40.6367 0
r4-c5 immature+mature 7 0.00077 0.000271167 0.000498833 217 50 40.6367 0.239712
r4-c5 immature+mature 8 0.00185 0.000967274 0.000882726 217 50 40.6367 0.482904
r4-c5 immature+mature 9 0.00077 0.00282232 -0.00205232 217 50 40.6367 0.166412
r4-c5 immature+mature 10 0.00092 0.0073175 -0.0063975 217 50 40.6367 0.163393
r4-c5 immature+mature 11 0.00646 0.0174602 -0.0110002 217 50 40.6367 0.961585
r4-c5 immature+mature 12 0.00653 0.0371526 -0.0306226 217 50 40.6367 0.772124
r4-c5 immature+mature 13 0.0176 0.0646558 -0.0470558 217 50 40.6367 1.86617
r4-c5 immature+mature 14 0.0231 0.0858025 -0.0627025 217 50 40.6367 2.28051
r4-c5 immature+mature 15 0.03764 0.0903118 -0.0526718 217 50 40.6367 3.98351
r4-c5 immature+mature 16 0.05482 0.0838951 -0.0290751 217 50 40.6367 6.43389
r4-c5 immature+mature 17 0.06108 0.0744494 -0.0133694 217 50 40.6367 7.62883
r4-c5 immature+mature 18 0.06119 0.0653087 -0.00411873 217 50 40.6367 7.97108
r4-c5 immature+mature 19 0.08015 0.0572172 0.0229328 217 50 40.6367 11.4418
r4-c5 immature+mature 20 0.08311 0.0501657 0.0329443 217 50 40.6367 12.3916
r4-c5 immature+mature 21 0.09329 0.0440149 0.0492751 217 50 40.6367 14.7083
r4-c5 immature+mature 22 0.07377 0.0386343 0.0351357 217 50 40.6367 11.5425
r4-c5 immature+mature 23 0.06565 0.0339184 0.0317316 217 50 40.6367 10.4179
r4-c5 immature+mature 24 0.04196 0.0297814 0.0121786 217 50 40.6367 6.43046
r4-c5 immature+mature 25 0.04496 0.0261494 0.0188106 217 50 40.6367 7.19713
r4-c5 immature+mature 26 0.04802 0.0229611 0.0250589 217 50 40.6367 8.01315
r4-c5 immature+mature 27 0.02806 0.0201617 0.00789825 217 50 40.6367 4.51703
r4-c5 immature+mature 28 0.04409 0.0177038 0.0263862 217 50 40.6367 7.73728
r4-c5 immature+mature 29 0.02516 0.0155456 0.00961444 217 50 40.6367 4.26697
r4-c5 immature+mature 30 0.0946 0.111976 -0.0173762 217 50 40.6367 11.363
r4-c6 immature+mature 1 0 0.00196552 -0.00196552 301 50 42.8775 0
r4-c6 immature+mature 2 0 1.60887e-18 -1.60887e-18 301 50 42.8775 0
r4-c6 immature+mature 3 0 5.77122e-21 -5.77122e-21 301 50 42.8775 0
r4-c6 immature+mature 4 0 1.36988e-20 -1.36988e-20 301 50 42.8775 0
r4-c6 immature+mature 5 0.00051 3.16843e-20 0.00051 301 50 42.8775 0.556794
r4-c6 immature+mature 6 0.00039 6.45061e-05 0.000325494 301 50 42.8775 0.151924
r4-c6 immature+mature 7 0 0.000280803 -0.000280803 301 50 42.8775 0
r4-c6 immature+mature 8 0.00042 0.00100188 -0.000581882 301 50 42.8775 0.114234
r4-c6 immature+mature 9 0.00058 0.00292185 -0.00234185 301 50 42.8775 0.131272
r4-c6 immature+mature 10 0.00097 0.00757019 -0.00660019 301 50 42.8775 0.1805
r4-c6 immature+mature 11 0.00499 0.0180385 -0.0130485 301 50 42.8775 0.769811
r4-c6 immature+mature 12 0.00186 0.0382562 -0.0363962 301 50 42.8775 0.219271
r4-c6 immature+mature 13 0.01006 0.0660777 -0.0560177 301 50 42.8775 1.0509
r4-c6 immature+mature 14 0.01606 0.0865609 -0.0705009 301 50 42.8775 1.58684
r4-c6 immature+mature 15 0.03573 0.0898749 -0.0541449 301 50 42.8775 3.99858
r4-c6 immature+mature 16 0.05445 0.082893 -0.028443 301 50 42.8775 6.83703
